Inventory with related information;;;;;;;;;;Characterization factors (CFs) by impact category;;;;;;;;;;;;;;;;Global NF by impact category ;;;;;;;;;;;;;;;
Flow name;Flow name original;Substance name as commonly in the statistics;Additional Specification (e.g. Emission source);Compartment;Compartment (class 2);Global inventory 2010;Unit;Source;UUID;Climate change;Ozone depletion;Human toxicity, cancer;Human toxicity, non-cancer;Particulate matter;Ionising radiation ;Photochemical ozone formation ;Acidification;Terrestrial eutrophication;Freshwater eutrophication;Marine Eutrophication;Land use;Ecotoxicity freshwater;Water use;Resource depletion, fossils;Resource depletion, minerals and metals;Climate change;Ozone depletion;Human toxicity, cancer;Human toxicity, non-cancer;Particulate matter;Ionising radiation ;Photochemical ozone formation ;Acidification;Terrestrial eutrophication;Freshwater eutrophication;Marine Eutrophication;Land use;Ecotoxicity freshwater;Water use;Resource depletion, fossils;Resource depletion, minerals and metals
chlortoluron;chlortoluron;Chlorotoluron;Pesticide;emissions to soil;emissions to soil, unspecified;1.75E+06;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);08a91e70-3ddc-11dd-9ac9-0050c2490048;;;;;;;;;;;;;6.21E+02;;;;;;;;;;;;;;;;1.09E+09;;;
chlortoluron;chlortoluron;Chlorotoluron;Pesticide;emissions to water;emissions to water, unspecified;2.47E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);3e4c8d22-6556-11dd-ad8b-0800200c9a66;;;;;;;;;;;;;8.95E+03;;;;;;;;;;;;;;;;2.21E+08;;;
chlozolinate;chlozolinate;;Fungicide;emissions to air;emissions to air, unspecified;8.14E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);d0169fcf-8542-4112-bda4-b25cada28911;;;;2.67E-05;;;;;;;;;1.58E+05;;;;;;;2.17E+00;;;;;;;;;1.28E+10;;;
chlozolinate;chlozolinate;;Fungicide;emissions to soil;emissions to soil, unspecified;1.09E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);6e01560c-0dc4-49e5-a318-1e9c2ab4845a;;;;1.72E-06;;;;;;;;;3.13E+04;;;;;;;1.87E-01;;;;;;;;;3.40E+09;;;
chlozolinate;chlozolinate;;Fungicide;emissions to water;emissions to water, unspecified;5.43E+03;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);a5bedac8-1b41-4acf-8fc5-67a574e00338;;;;1.68E-05;;;;;;;;;6.40E+06;;;;;;;9.12E-02;;;;;;;;;3.47E+10;;;
chromium;chromium;Cr;;emissions to air;emissions to air, unspecified;5.63E+07;kg;global, upscaled from China;08a91e70-3ddc-11dd-9acc-0050c2490048;;;7.81E-05;4.14E-06;;;;;;;;;4.29E+03;;;;;;4.40E+03;2.33E+02;;;;;;;;;2.41E+11;;;
chromium;chromium;Chromium;Manure;emissions to soil;emissions to soil, unspecified;8.99E+06;kg;global, from Leclerc&Laurent 2017;08a91e70-3ddc-11dd-9acb-0050c2490048;;;5.03E-05;1.13E-07;;;;;;;;;6.16E+03;;;;;;4.52E+02;1.02E+00;;;;;;;;;5.54E+10;;;
chromium;chromium;Chromium;Sludge;emissions to soil;emissions to soil, unspecified;3.87E+06;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);08a91e70-3ddc-11dd-9acb-0050c2490048;;;5.03E-05;1.13E-07;;;;;;;;;6.16E+03;;;;;;1.95E+02;4.38E-01;;;;;;;;;2.38E+10;;;
chromium;chromium;Chromium and compounds (as Cr);Industrial releases;emissions to water;emissions to water, unspecified;8.50E+06;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);08a91e70-3ddc-11dd-9f75-0050c2490048;;;5.27E-05;1.19E-07;;;;;;;;;1.23E+04;;;;;;4.48E+02;1.01E+00;;;;;;;;;1.04E+11;;;
chromium;chromium;Chromium;Non-industrial releases;emissions to water;emissions to water, unspecified;5.96E+05;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);08a91e70-3ddc-11dd-9f75-0050c2490048;;;5.27E-05;1.19E-07;;;;;;;;;1.23E+04;;;;;;3.14E+01;7.07E-02;;;;;;;;;7.32E+09;;;
chromium;chromium;;element fraction;resource flow;non-renewable element resources from ground;1.82E+06;kg;USGS, 2011b;08a91e70-3ddc-11dd-9f78-0050c2490048;;;;;;;;;;;;;;;;4.43E-04;;;;;;;;;;;;;;;;8.08E+02
chromium (iii);chromium iii;chromium III;Industrial releases;emissions to soil;emissions to soil, unspecified;1.01E+05;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);08a91e70-3ddc-11dd-9f7a-0050c2490048;;;0.00E+00;2.35E-11;;;;;;;;;4.78E+02;;;;;;0.00E+00;2.38E-06;;;;;;;;;4.85E+07;;;
chrysene;chrysene;;;emissions to air;emissions to air, unspecified;5.90E+06;kg;global, from Shen et al. 2013;fe0acd60-3ddc-11dd-a7b1-0050c2490048;;;4.66E-05;1.10E-06;;;;;;;;;1.14E+03;;;;;;2.75E+02;6.52E+00;;;;;;;;;6.71E+09;;;
cis-2-pentene;cis-2-pentene;cis-2-pentene;;emissions to air;emissions to air, unspecified;1.03E+08;kg;;08a91e70-3ddc-11dd-91d1-0050c2490048;;;;;;;1.89E+00;;;;;;5.31E-04;;;;;;;;;;1.94E+08;;;;;;5.45E+04;;;
clethodim;clethodim;Clethodim;Pesticide;emissions to air;emissions to air, unspecified;5.41E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);4d6b199c-dbe6-46a8-969c-e7e36d6175b4;;;;7.30E-07;;;;;;;;;1.17E+01;;;;;;;3.95E-02;;;;;;;;;6.34E+05;;;
clethodim;clethodim;Clethodim;Pesticide;emissions to soil;emissions to soil, unspecified;2.67E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);7af03056-78a5-47aa-981c-2e4435b62572;;;;1.14E-07;;;;;;;;;6.95E+00;;;;;;;3.03E-02;;;;;;;;;1.86E+06;;;
clethodim;clethodim;Clethodim;Pesticide;emissions to water;emissions to water, unspecified;3.61E+03;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);e8a256de-25fd-4755-a392-c18e70cd63a1;;;;1.13E-06;;;;;;;;;1.51E+03;;;;;;;4.07E-03;;;;;;;;;5.43E+06;;;
clodinafop;clodinafop;;Pesticide;emissions to air;emissions to air, unspecified;2.55E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);391e7710-a52b-4e8c-887b-699a00a15e2b;;;;4.73E-04;;;;;;;;;5.54E+05;;;;;;;1.21E+02;;;;;;;;;1.42E+11;;;
clodinafop;clodinafop;;Pesticide;emissions to soil;emissions to soil, unspecified;1.26E+06;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);848c4286-5b41-44e7-ac4f-24bb50854c0b;;;;1.40E-05;;;;;;;;;1.35E+05;;;;;;;1.76E+01;;;;;;;;;1.70E+11;;;
clodinafop;clodinafop;;Pesticide;emissions to water;emissions to water, unspecified;1.70E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);34afddcb-bcad-47ad-beaf-d5dd7e6a0a72;;;;1.97E-04;;;;;;;;;5.73E+07;;;;;;;3.35E+00;;;;;;;;;9.75E+11;;;
clomazone;clomazone;Clomazone;Pesticide;emissions to air;emissions to air, unspecified;7.02E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);4d9a8790-3ddd-11dd-942f-0050c2490048;;;;6.05E-07;;;;;;;;;1.03E+02;;;;;;;4.25E-02;;;;;;;;;7.23E+06;;;
clomazone;clomazone;Clomazone;Pesticide;emissions to soil;emissions to soil, unspecified;2.98E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);08a91e70-3ddc-11dd-9278-0050c2490048;;;;7.35E-08;;;;;;;;;2.16E+02;;;;;;;2.19E-02;;;;;;;;;6.44E+07;;;
clomazone;clomazone;Clomazone;Pesticide;emissions to water;emissions to water, unspecified;4.68E+03;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);08a91e70-3ddc-11dd-9dce-0050c2490048;;;;1.73E-07;;;;;;;;;3.51E+03;;;;;;;8.10E-04;;;;;;;;;1.64E+07;;;
clopyralid;clopyralid;Clopyralid;Pesticide;emissions to air;emissions to air, unspecified;2.26E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);08a91e70-3ddc-11dd-927c-0050c2490048;;;;;;;;;;;;;1.08E+02;;;;;;;;;;;;;;;;2.43E+07;;;
clopyralid;clopyralid;Clopyralid;Pesticide;emissions to soil;emissions to soil, unspecified;1.11E+06;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);08a91e70-3ddc-11dd-927b-0050c2490048;;;;;;;;;;;;;6.11E+01;;;;;;;;;;;;;;;;6.80E+07;;;
clopyralid;clopyralid;Clopyralid;Pesticide;emissions to water;emissions to water, unspecified;1.50E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);08a91e70-3ddc-11dd-a28b-0050c2490048;;;;;;;;;;;;;1.92E+03;;;;;;;;;;;;;;;;2.89E+07;;;
cobalt;cobalt;;;emissions to air;emissions to air, unspecified;3.00E+06;kg;global, upscaled from China;08a91e70-3ddc-11dd-9283-0050c2490048;;;;3.58E-06;;;;;;;;;2.01E+03;;;;;;;1.07E+01;;;;;;;;;6.04E+09;;;
cobalt;cobalt;;;emissions to water;emissions to water, unspecified;1.95E+04;kg;global, upscaled from EU Leclerc et al. 2018 based on Cucurachi et al. (EU*14.12);fe0acd60-3ddc-11dd-a4f0-0050c2490048;;;;1.42E-08;;;;;;;;;5.53E+03;;;;;;;2.78E-04;;;;;;;;;1.08E+08;;;
cobalt;cobalt;;;resource flow;non-renewable element resources from ground;8.80E+07;kg;USGS, 2011a;fe0acd60-3ddc-11dd-a4f3-0050c2490048;;;;;;;;;;;;;;;;1.57E-05;;;;;;;;;;;;;;;;1.38E+03
cobalt-58;Co-58;cobalt-58;Reprocessing;emissions to water;emissions to water, unspecified;1708339294;kBq;;08a91e70-3ddc-11dd-969c-0050c2490048;;;;;;1.93E-03;;;;;;;;;;;;;;;;3.30E+06;;;;;;;;;;
cobalt-60;Co-60;cobalt-60;Reprocessing;emissions to air;emissions to air, unspecified;130338.8235;kBq;;08a91e70-3ddc-11dd-969e-0050c2490048;;;;;;7.86E-01;;;;;;;;;;;;;;;;1.02E+05;;;;;;;;;;
cobalt-60;Co-60;cobalt-60;Reprocessing;emissions to water;emissions to water, unspecified;1884424044;kBq;;fe0acd60-3ddc-11dd-a79c-0050c2490048;;;;;;2.07E+00;;;;;;;;;;;;;;;;3.90E+09;;;;;;;;;;
copper;copper;Copper and compounds (as Cu);Industrial releases;emissions to soil;emissions to soil, unspecified;6.38E+05;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);fe0acd60-3ddc-11dd-a79f-0050c2490048;;;;5.71E-07;;;;;;;;;2.45E+01;;;;;;;3.64E-01;;;;;;;;;1.57E+07;;;
copper;copper;Cu;;emissions to air;emissions to air, unspecified;5.34E+07;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);fe0acd60-3ddc-11dd-a7a0-0050c2490048;;;;3.52E-07;;;;;;;;;1.70E+01;;;;;;;1.88E+01;;;;;;;;;9.11E+08;;;
copper;copper;Copper;Pesticide;emissions to air;emissions to air, unspecified;1.91E+06;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-a7a0-0050c2490048;;;;3.52E-07;;;;;;;;;1.70E+01;;;;;;;6.72E-01;;;;;;;;;3.25E+07;;;
copper;copper;Copper;Manure;emissions to soil;emissions to soil, unspecified;5.33E+07;kg;global, from Leclerc&Laurent 2017;fe0acd60-3ddc-11dd-a79f-0050c2490048;;;;5.71E-07;;;;;;;;;2.45E+01;;;;;;;3.04E+01;;;;;;;;;1.31E+09;;;
copper;copper;Copper;Sludge;emissions to soil;emissions to soil, unspecified;1.70E+07;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);fe0acd60-3ddc-11dd-a79f-0050c2490048;;;;5.71E-07;;;;;;;;;2.45E+01;;;;;;;9.68E+00;;;;;;;;;4.16E+08;;;
copper;copper;Copper and compounds (as Cu);Industrial releases;emissions to water;emissions to water, unspecified;1.57E+07;kg;global, upscaled from EU Leclerc et al. 2018 based on Cucurachi et al. (EU*14.12);4d9a8790-3ddd-11dd-96cf-0050c2490048;;;;7.79E-10;;;;;;;;;4.65E+01;;;;;;;1.22E-02;;;;;;;;;7.29E+08;;;
copper;copper;Copper;Pesticide;emissions to water;emissions to water, unspecified;1.27E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);4d9a8790-3ddd-11dd-96cf-0050c2490048;;;;7.79E-10;;;;;;;;;4.65E+01;;;;;;;9.90E-05;;;;;;;;;5.91E+06;;;
copper;copper;;;resource flow;non-renewable element resources from ground;1.62E+10;kg;USGS, 2011a;fe0acd60-3ddc-11dd-ae5c-0050c2490048;;;;;;;;;;;;;;;;1.37E-03;;;;;;;;;;;;;;;;2.22E+07
copper;copper chelate;;Pesticide;emissions to air;emissions to air, unspecified;5.46E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-a7a0-0050c2490048;;;;3.52E-07;;;;;;;;;1.70E+01;;;;;;;1.92E-01;;;;;;;;;9.30E+06;;;
copper;copper chelate;;Pesticide;emissions to soil;emissions to soil, unspecified;7.28E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-a79f-0050c2490048;;;;5.71E-07;;;;;;;;;2.45E+01;;;;;;;4.15E-01;;;;;;;;;1.79E+07;;;
copper;copper chelate;;Pesticide;emissions to water;emissions to water, unspecified;3.64E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);4d9a8790-3ddd-11dd-96cf-0050c2490048;;;;7.79E-10;;;;;;;;;4.65E+01;;;;;;;2.83E-05;;;;;;;;;1.69E+06;;;
copper;copper salt;;Pesticide;emissions to air;emissions to air, unspecified;5.46E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-a7a0-0050c2490048;;;;3.52E-07;;;;;;;;;1.70E+01;;;;;;;1.92E-01;;;;;;;;;9.30E+06;;;
copper;copper salt;;Pesticide;emissions to soil;emissions to soil, unspecified;7.28E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-a79f-0050c2490048;;;;5.71E-07;;;;;;;;;2.45E+01;;;;;;;4.15E-01;;;;;;;;;1.79E+07;;;
copper;copper salt;;Pesticide;emissions to water;emissions to water, unspecified;3.64E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);4d9a8790-3ddd-11dd-96cf-0050c2490048;;;;7.79E-10;;;;;;;;;4.65E+01;;;;;;;2.83E-05;;;;;;;;;1.69E+06;;;
copper;tetracopper-tricalciumsulfate;;;emissions to air;emissions to air, unspecified;2.84E+05;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);fe0acd60-3ddc-11dd-a7a0-0050c2490048;;;;3.52E-07;;;;;;;;;1.70E+01;;;;;;;1.00E-01;;;;;;;;;4.84E+06;;;
copper;tetracopper-tricalciumsulfate;;;emissions to soil;emissions to soil, unspecified;1.59E+06;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);fe0acd60-3ddc-11dd-a79f-0050c2490048;;;;5.71E-07;;;;;;;;;2.45E+01;;;;;;;9.07E-01;;;;;;;;;3.90E+07;;;
copper;tetracopper-tricalciumsulfate;;;emissions to water;emissions to water, unspecified;1.89E+04;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);4d9a8790-3ddd-11dd-96cf-0050c2490048;;;;7.79E-10;;;;;;;;;4.65E+01;;;;;;;1.47E-05;;;;;;;;;8.79E+05;;;
copper (i) oxide;copper oxide;;Pesticide;emissions to air;emissions to air, unspecified;5.46E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);195fd244-a085-4350-80b1-26856d8b97fe;;;;6.08E-07;;;;;;;;;1.61E+02;;;;;;;3.32E-01;;;;;;;;;8.79E+07;;;
copper (i) oxide;copper oxide;;Pesticide;emissions to soil;emissions to soil, unspecified;7.28E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);5d940d00-f28a-4103-80c2-efe6802c9d89;;;;5.87E-11;;;;;;;;;1.11E+01;;;;;;;4.27E-05;;;;;;;;;8.12E+06;;;
copper (i) oxide;copper oxide;;Pesticide;emissions to water;emissions to water, unspecified;3.64E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);2e4f3a67-5c28-4d67-bc5d-85640ea5d2d9;;;;1.24E-09;;;;;;;;;4.09E+03;;;;;;;4.52E-05;;;;;;;;;1.49E+08;;;
copper carbonate;copper carbonate;;Pesticide;emissions to air;emissions to air, unspecified;5.46E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);391e7710-a52b-4e8c-887b-699a00a15e2b;;;;4.73E-04;;;;;;;;;5.54E+05;;;;;;;2.58E+02;;;;;;;;;3.03E+11;;;
copper carbonate;copper carbonate;;Pesticide;emissions to soil;emissions to soil, unspecified;7.28E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);848c4286-5b41-44e7-ac4f-24bb50854c0b;;;;1.40E-05;;;;;;;;;1.35E+05;;;;;;;1.02E+01;;;;;;;;;9.80E+10;;;
copper carbonate;copper carbonate;;Pesticide;emissions to water;emissions to water, unspecified;3.64E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);34afddcb-bcad-47ad-beaf-d5dd7e6a0a72;;;;1.97E-04;;;;;;;;;5.73E+07;;;;;;;7.16E+00;;;;;;;;;2.09E+12;;;
copper oxychloride;copper oxychloride;;Pesticide;emissions to air;emissions to air, unspecified;5.43E+06;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);391e7710-a52b-4e8c-887b-699a00a15e2b;;;;4.73E-04;;;;;;;;;5.54E+05;;;;;;;2.57E+03;;;;;;;;;3.01E+12;;;
copper oxychloride;copper oxychloride;;Pesticide;emissions to soil;emissions to soil, unspecified;7.24E+06;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);848c4286-5b41-44e7-ac4f-24bb50854c0b;;;;1.40E-05;;;;;;;;;1.35E+05;;;;;;;1.01E+02;;;;;;;;;9.75E+11;;;
copper oxychloride;copper oxychloride;;Pesticide;emissions to water;emissions to water, unspecified;3.62E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);34afddcb-bcad-47ad-beaf-d5dd7e6a0a72;;;;1.97E-04;;;;;;;;;5.73E+07;;;;;;;7.12E+01;;;;;;;;;2.07E+13;;;
copper sulphate;copper sulphate;;Pesticide;emissions to air;emissions to air, unspecified;9.93E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);391e7710-a52b-4e8c-887b-699a00a15e2b;;;;4.73E-04;;;;;;;;;5.54E+05;;;;;;;4.69E+02;;;;;;;;;5.50E+11;;;
copper sulphate;copper sulphate;;Pesticide;emissions to soil;emissions to soil, unspecified;1.32E+06;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);848c4286-5b41-44e7-ac4f-24bb50854c0b;;;;1.40E-05;;;;;;;;;1.35E+05;;;;;;;1.85E+01;;;;;;;;;1.78E+11;;;
copper sulphate;copper sulphate;;Pesticide;emissions to water;emissions to water, unspecified;6.62E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);34afddcb-bcad-47ad-beaf-d5dd7e6a0a72;;;;1.97E-04;;;;;;;;;5.73E+07;;;;;;;1.30E+01;;;;;;;;;3.79E+12;;;
copper(ii) hydroxide;copper hydroxide;;Pesticide;emissions to air;emissions to air, unspecified;5.46E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);7bf744e4-d0b9-43b5-aa9f-9b951578647b;;;;6.65E-07;;;;;;;;;2.83E+02;;;;;;;3.63E-01;;;;;;;;;1.54E+08;;;
copper(ii) hydroxide;copper hydroxide;;Pesticide;emissions to soil;emissions to soil, unspecified;7.28E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);12489fde-db88-409a-a5dc-e1015d5feb44;;;;1.55E-09;;;;;;;;;2.70E+02;;;;;;;1.13E-03;;;;;;;;;1.96E+08;;;
copper(ii) hydroxide;copper hydroxide;;Pesticide;emissions to water;emissions to water, unspecified;3.64E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);a344ce35-2471-4352-946b-cf1707bdcbd4;;;;1.24E-09;;;;;;;;;4.09E+03;;;;;;;4.52E-05;;;;;;;;;1.49E+08;;;
cresol;cresol;kresol;;emissions to air;emissions to air, unspecified;3.85E+08;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);1f30882a-6556-11dd-ad8b-0800200c9a66;;;;5.55E-07;;;;;;;;;2.37E+00;;;;;;;2.13E+02;;;;;;;;;9.11E+08;;;
crotonaldehyde;crotonaldehyde;crotonaldehyde;;emissions to air;emissions to air, unspecified;2.68E+06;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);4479bc7c-72f7-4914-a3e9-6b4ea9695fa3;;;;2.56E-06;;;;;;;;;5.96E+02;;;;;;;6.85E+00;;;;;;;;;1.60E+09;;;
crude oil;crude oil;;42.3 MJ/kg;resource flow;non-renewable element resources from ground;1.74E+14;MJ;WNA (2016b), IEA (2014);fe0acd60-3ddc-11dd-a6f8-0050c2490048;;;;;;;;;;;;;;;1.00E+00;;;;;;;;;;;;;;;;1.74E+14;
cumene;cumene;cumene;;emissions to air;emissions to air, unspecified;6.91E+08;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);08a91e70-3ddc-11dd-a2a2-0050c2490048;;;;7.69E-09;;;8.45E-01;;;;;;3.15E-01;;;;;;;5.31E+00;;;5.84E+08;;;;;;2.17E+08;;;
cyanamide;cyanamide;Cyanamide;Pesticide;emissions to air;emissions to air, unspecified;1.20E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);059dfbd8-efb2-467f-85f2-2ea4542fd6b7;;;;2.14E-05;;;;;;;;;8.92E+02;;;;;;;2.56E-01;;;;;;;;;1.07E+07;;;
cyanamide;cyanamide;Cyanamide;Pesticide;emissions to soil;emissions to soil, unspecified;1.60E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);ea528856-6f48-4f0e-a97b-e8c7e327b624;;;;3.92E-07;;;;;;;;;4.20E+02;;;;;;;6.26E-03;;;;;;;;;6.71E+06;;;
cyanamide;cyanamide;Cyanamide;Pesticide;emissions to water;emissions to water, unspecified;7.98E+02;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);468857ec-5e60-465e-bc13-317b6157aaff;;;;3.03E-06;;;;;;;;;1.48E+04;;;;;;;2.42E-03;;;;;;;;;1.18E+07;;;
cyanazine;cyanazine;Cyanazine;Pesticide;emissions to air;emissions to air, unspecified;4.94E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);4d9a8790-3ddd-11dd-9896-0050c2490048;;;8.64E-06;;;;;;;;;;9.98E+03;;;;;;4.27E+00;;;;;;;;;;4.94E+09;;;
cyanazine;cyanazine;Cyanazine;Pesticide;emissions to soil;emissions to soil, unspecified;2.25E+06;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);4d9a8790-3ddd-11dd-9895-0050c2490048;;;1.31E-06;;;;;;;;;;5.88E+03;;;;;;2.96E+00;;;;;;;;;;1.32E+10;;;
cyanazine;cyanazine;Cyanazine;Pesticide;emissions to water;emissions to water, unspecified;3.30E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-a7d5-0050c2490048;;;1.87E-05;;;;;;;;;;2.85E+05;;;;;;6.17E-01;;;;;;;;;;9.40E+09;;;
cyanide;cyanides (as total cn);;;emissions to water;emissions to water, unspecified;7.64E+06;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);fe0acd60-3ddc-11dd-a7da-0050c2490048;;;;9.61E-08;;;;;;;;;2.65E+04;;;;;;;7.35E-01;;;;;;;;;2.02E+11;;;
cyclanilide;cyclanilide;Cyclanilide;Pesticide;emissions to air;emissions to air, unspecified;1.20E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-aec6-0050c2490048;;;;;;;;;;;;;7.25E+03;;;;;;;;;;;;;;;;8.68E+07;;;
cyclanilide;cyclanilide;Cyclanilide;Pesticide;emissions to soil;emissions to soil, unspecified;1.60E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-aec5-0050c2490048;;;;;;;;;;;;;8.47E+03;;;;;;;;;;;;;;;;1.35E+08;;;
cyclanilide;cyclanilide;Cyclanilide;Pesticide;emissions to water;emissions to water, unspecified;7.98E+02;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-ae35-0050c2490048;;;;;;;;;;;;;6.97E+04;;;;;;;;;;;;;;;;5.56E+07;;;
cycloheptane;cycloheptane;cycloheptane;;emissions to air;emissions to air, unspecified;1.36E+06;kg;;ab63ea81-9cf3-4694-b842-8759da5fd68c;;;;;;;;;;;;;6.25E-04;;;;;;;;;;;;;;;;8.48E+02;;;
cyclohexane;cyclohexane;cyclohexane;;emissions to air;emissions to air, unspecified;2.33E+07;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);fe0acd60-3ddc-11dd-a7e0-0050c2490048;;;;2.67E-09;;;4.90E-01;;;;;;4.37E-02;;;;;;;6.22E-02;;;1.14E+07;;;;;;1.02E+06;;;
cyclohexanol;cyclohexanol;cyclohexanol;;emissions to air;emissions to air, unspecified;2.05E+06;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);fe0acd60-3ddc-11dd-ad10-0050c2490048;;;;6.99E-09;;;8.75E-01;;;;;;1.58E+01;;;;;;;1.44E-02;;;1.80E+06;;;;;;3.25E+07;;;
cyclohexanone;cyclohexanone;cyclohexanone;;emissions to air;emissions to air, unspecified;1.12E+08;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);fe0acd60-3ddc-11dd-ad14-0050c2490048;;;0.00E+00;5.77E-09;;;5.05E-01;;;;;;9.53E-01;;;;;;0.00E+00;6.47E-01;;;5.67E+07;;;;;;1.07E+08;;;
cyclopentane;cyclopentane;cyclopentane;;emissions to air;emissions to air, unspecified;1.34E+09;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);fe0acd60-3ddc-11dd-ad24-0050c2490048;;;;2.41E-10;;;;;;;;;1.66E-02;;;;;;;3.23E-01;;;;;;;;;2.23E+07;;;
